subset,file_name,abs_image_path
32pills,20240228_152333_jpg.rf.6b85868b654c40cfa60bea994556a5d2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152333_jpg.rf.6b85868b654c40cfa60bea994556a5d2.jpg
32pills,20240228_152335_jpg.rf.9257e16f35d56c21e1431f7ef3cf46e4.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152335_jpg.rf.9257e16f35d56c21e1431f7ef3cf46e4.jpg
32pills,20240228_152342_jpg.rf.e6eae43ae80321b794cad56564523cc5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152342_jpg.rf.e6eae43ae80321b794cad56564523cc5.jpg
32pills,20240228_152351_jpg.rf.a93b6dcbba9b483a2a44a83dcdecb79f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152351_jpg.rf.a93b6dcbba9b483a2a44a83dcdecb79f.jpg
32pills,20240228_152358_jpg.rf.064fc420b84a40554494e49a91d816bb.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152358_jpg.rf.064fc420b84a40554494e49a91d816bb.jpg
32pills,20240228_152411_jpg.rf.15ba94b48d2b99553c5d274724dfdcd1.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152411_jpg.rf.15ba94b48d2b99553c5d274724dfdcd1.jpg
32pills,20240228_152419_jpg.rf.e92a7732bb3659b1ac2059f7daf5827c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152419_jpg.rf.e92a7732bb3659b1ac2059f7daf5827c.jpg
32pills,20240228_152425_jpg.rf.ce280207935f88190fe354f0c0b23018.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152425_jpg.rf.ce280207935f88190fe354f0c0b23018.jpg
32pills,20240228_152430_jpg.rf.e9271b1fb63464545f9d70193f7914cd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152430_jpg.rf.e9271b1fb63464545f9d70193f7914cd.jpg
32pills,20240228_152435_jpg.rf.5301b103dda4d3ee48a778c0af3f7b49.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152435_jpg.rf.5301b103dda4d3ee48a778c0af3f7b49.jpg
32pills,20240228_152439_jpg.rf.fdf1f70fc191367c1dd09025b6fb4ca5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152439_jpg.rf.fdf1f70fc191367c1dd09025b6fb4ca5.jpg
32pills,20240228_152520_jpg.rf.71f1cdba0296a9693eb8e7c748ecf66b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152520_jpg.rf.71f1cdba0296a9693eb8e7c748ecf66b.jpg
32pills,20240228_152526_jpg.rf.fc5640862df772e19df937af875b8b6c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152526_jpg.rf.fc5640862df772e19df937af875b8b6c.jpg
32pills,20240228_152535_jpg.rf.a6b4ca58a9ee7236a36d30e236af3fbd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152535_jpg.rf.a6b4ca58a9ee7236a36d30e236af3fbd.jpg
32pills,20240228_152540_jpg.rf.089805de1a7d4db47dce478bd886d12f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152540_jpg.rf.089805de1a7d4db47dce478bd886d12f.jpg
32pills,20240228_152544_jpg.rf.388a4bf601ff885233a602889776d7a3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152544_jpg.rf.388a4bf601ff885233a602889776d7a3.jpg
32pills,20240228_152604_jpg.rf.3c371b3faa7f3d29c3332be4e6152230.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152604_jpg.rf.3c371b3faa7f3d29c3332be4e6152230.jpg
32pills,20240228_152612_jpg.rf.88e3acf40435d9b47372474104147f50.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152612_jpg.rf.88e3acf40435d9b47372474104147f50.jpg
32pills,20240228_152627_jpg.rf.0bcbb855c50b71060750475d7be8c707.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152627_jpg.rf.0bcbb855c50b71060750475d7be8c707.jpg
32pills,20240228_152710_jpg.rf.d4bde23aa92a9af07ff04a1f11ef244f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152710_jpg.rf.d4bde23aa92a9af07ff04a1f11ef244f.jpg
32pills,20240228_152715_jpg.rf.cb0d352c7634b883b73826f325e614a6.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152715_jpg.rf.cb0d352c7634b883b73826f325e614a6.jpg
32pills,20240228_152721_jpg.rf.589bd15e4ea128c2fdc6577a423ea5ba.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152721_jpg.rf.589bd15e4ea128c2fdc6577a423ea5ba.jpg
32pills,20240228_152722_jpg.rf.15ab59091bf4ab1cc82c15bf80d7288e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152722_jpg.rf.15ab59091bf4ab1cc82c15bf80d7288e.jpg
32pills,20240228_152727_jpg.rf.45fe56233a277b89b89316db02a6cf7f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152727_jpg.rf.45fe56233a277b89b89316db02a6cf7f.jpg
32pills,20240228_152740_jpg.rf.a5742962ffcaf6e990f6c076f99a579f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152740_jpg.rf.a5742962ffcaf6e990f6c076f99a579f.jpg
32pills,20240228_152744_jpg.rf.b66fa8a6860dab101f8881c30e8d5516.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152744_jpg.rf.b66fa8a6860dab101f8881c30e8d5516.jpg
32pills,20240228_152755_jpg.rf.1e32ccfed8c93149771d53a95e680353.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152755_jpg.rf.1e32ccfed8c93149771d53a95e680353.jpg
32pills,20240228_152803_jpg.rf.2e04d304bffc16bec572c5e6370e0592.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152803_jpg.rf.2e04d304bffc16bec572c5e6370e0592.jpg
32pills,20240228_152833_jpg.rf.b8d9a3978b3d216898c312cd7c170d1e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152833_jpg.rf.b8d9a3978b3d216898c312cd7c170d1e.jpg
32pills,20240228_152838_jpg.rf.06ca9c3c34091dbbfec02c0dd10a194f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152838_jpg.rf.06ca9c3c34091dbbfec02c0dd10a194f.jpg
32pills,20240228_152844_jpg.rf.e9e8c78a8a4fe04d3517e676f9939691.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152844_jpg.rf.e9e8c78a8a4fe04d3517e676f9939691.jpg
32pills,20240228_152851_jpg.rf.0e136ce0efcc0bb619102867d5f4aebc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152851_jpg.rf.0e136ce0efcc0bb619102867d5f4aebc.jpg
32pills,20240228_152854_jpg.rf.abc8970fe90ea24065f111965fa35a69.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152854_jpg.rf.abc8970fe90ea24065f111965fa35a69.jpg
32pills,20240228_152935_jpg.rf.1fd7367158a0ec812081eb0e64bd75ea.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152935_jpg.rf.1fd7367158a0ec812081eb0e64bd75ea.jpg
32pills,20240228_152937_jpg.rf.fed007adcf37a8afe7e90ab98eb55c2f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152937_jpg.rf.fed007adcf37a8afe7e90ab98eb55c2f.jpg
32pills,20240228_152943_jpg.rf.f93fc1ad1680d794cf5ee59615ebd45a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152943_jpg.rf.f93fc1ad1680d794cf5ee59615ebd45a.jpg
32pills,20240228_152948_jpg.rf.c2587493afe0b471e245af4f91400f6b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152948_jpg.rf.c2587493afe0b471e245af4f91400f6b.jpg
32pills,20240228_152951_jpg.rf.aada05906dca3a22630d142bc6a12d72.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152951_jpg.rf.aada05906dca3a22630d142bc6a12d72.jpg
32pills,20240228_152955_jpg.rf.fd91af7709347a4fe225e1df8c113b02.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_152955_jpg.rf.fd91af7709347a4fe225e1df8c113b02.jpg
32pills,20240228_153004_jpg.rf.13863b9e0d4c0a2a9572ed71e8d49d18.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153004_jpg.rf.13863b9e0d4c0a2a9572ed71e8d49d18.jpg
32pills,20240228_153103_jpg.rf.47a5966f99e22a2488f119b571b45ddf.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153103_jpg.rf.47a5966f99e22a2488f119b571b45ddf.jpg
32pills,20240228_153114_jpg.rf.197bbc91c5bbda9df6fb5d096554f1e2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153114_jpg.rf.197bbc91c5bbda9df6fb5d096554f1e2.jpg
32pills,20240228_153123_jpg.rf.41ba53fe822c304d44b8fa4f229605ea.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153123_jpg.rf.41ba53fe822c304d44b8fa4f229605ea.jpg
32pills,20240228_153143_jpg.rf.957f4957ea4fbab67b4a40b64ac47e15.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153143_jpg.rf.957f4957ea4fbab67b4a40b64ac47e15.jpg
32pills,20240228_153208_jpg.rf.28ef767ae6c1e775b74e9d7f7728a0a4.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153208_jpg.rf.28ef767ae6c1e775b74e9d7f7728a0a4.jpg
32pills,20240228_153226_jpg.rf.4d268112d78888733371a560e46a7609.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153226_jpg.rf.4d268112d78888733371a560e46a7609.jpg
32pills,20240228_153228_jpg.rf.eaa5e52cf8594a55d22d9330069e34da.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153228_jpg.rf.eaa5e52cf8594a55d22d9330069e34da.jpg
32pills,20240228_153233_jpg.rf.768cf8d5bc748e28aa47ea6bcc2c0391.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153233_jpg.rf.768cf8d5bc748e28aa47ea6bcc2c0391.jpg
32pills,20240228_153243_jpg.rf.1d2e95a19da875ccd6f6d5374ce5f064.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153243_jpg.rf.1d2e95a19da875ccd6f6d5374ce5f064.jpg
32pills,20240228_153251_jpg.rf.1a17e509a3086e75e626918ed08f9509.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153251_jpg.rf.1a17e509a3086e75e626918ed08f9509.jpg
32pills,20240228_153347_jpg.rf.e8a018ae42d2d7492e7ca5660f3edac3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153347_jpg.rf.e8a018ae42d2d7492e7ca5660f3edac3.jpg
32pills,20240228_153348_jpg.rf.20f06cff776c93b94db71cae398e8f30.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153348_jpg.rf.20f06cff776c93b94db71cae398e8f30.jpg
32pills,20240228_153354_jpg.rf.392f833be34c506343f4f093c1c90f09.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153354_jpg.rf.392f833be34c506343f4f093c1c90f09.jpg
32pills,20240228_153359_jpg.rf.ec3d596599306fa1bca6395d0303892c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153359_jpg.rf.ec3d596599306fa1bca6395d0303892c.jpg
32pills,20240228_153407_jpg.rf.69c8498ba6e782eae5110d1642a9078a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153407_jpg.rf.69c8498ba6e782eae5110d1642a9078a.jpg
32pills,20240228_153415_jpg.rf.48b75343d2dbc11d673396f0f27ac7aa.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153415_jpg.rf.48b75343d2dbc11d673396f0f27ac7aa.jpg
32pills,20240228_153421_jpg.rf.062ada033d1bb175fe53da5ddba92388.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153421_jpg.rf.062ada033d1bb175fe53da5ddba92388.jpg
32pills,20240228_153643_jpg.rf.35810fb9304e88d4710dcae170420eb4.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153643_jpg.rf.35810fb9304e88d4710dcae170420eb4.jpg
32pills,20240228_153657_jpg.rf.7202b30dd40ca68e907c32e1bc0fe5dd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153657_jpg.rf.7202b30dd40ca68e907c32e1bc0fe5dd.jpg
32pills,20240228_153658_jpg.rf.2a8878103e5d63d50b3fcf3523390e9e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153658_jpg.rf.2a8878103e5d63d50b3fcf3523390e9e.jpg
32pills,20240228_153701_jpg.rf.198bece410800e49a03b16052e7b0bb9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153701_jpg.rf.198bece410800e49a03b16052e7b0bb9.jpg
32pills,20240228_153706_jpg.rf.8f35cec4b62857702829a3f96a4bc7f6.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153706_jpg.rf.8f35cec4b62857702829a3f96a4bc7f6.jpg
32pills,20240228_153716_jpg.rf.16c5192e7cac8a082d0ca5d623902b59.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153716_jpg.rf.16c5192e7cac8a082d0ca5d623902b59.jpg
32pills,20240228_153720_jpg.rf.7855e4c1fa6df63e016e54aecf2f0a21.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153720_jpg.rf.7855e4c1fa6df63e016e54aecf2f0a21.jpg
32pills,20240228_153725_jpg.rf.e3bf08fe7e5fb238dca510f183b3b759.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153725_jpg.rf.e3bf08fe7e5fb238dca510f183b3b759.jpg
32pills,20240228_153734_jpg.rf.37e4a50fcbf0a46892158672a32ba44c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153734_jpg.rf.37e4a50fcbf0a46892158672a32ba44c.jpg
32pills,20240228_153735_jpg.rf.558c2a659ff4155cc5fc83b4dfe40f01.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153735_jpg.rf.558c2a659ff4155cc5fc83b4dfe40f01.jpg
32pills,20240228_153747_jpg.rf.64ab1cedfce63eef07612a3291f7325a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153747_jpg.rf.64ab1cedfce63eef07612a3291f7325a.jpg
32pills,20240228_153749_jpg.rf.d209127679076499e4c39309c6904372.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153749_jpg.rf.d209127679076499e4c39309c6904372.jpg
32pills,20240228_153756_jpg.rf.54aa06fd036cf783b6bee7a2f8fb91d2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153756_jpg.rf.54aa06fd036cf783b6bee7a2f8fb91d2.jpg
32pills,20240228_153807_jpg.rf.ee58d64fab2694b641c2221546678063.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153807_jpg.rf.ee58d64fab2694b641c2221546678063.jpg
32pills,20240228_153929_jpg.rf.8e1c0a4ae9558dc252370e3b217c4667.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_153929_jpg.rf.8e1c0a4ae9558dc252370e3b217c4667.jpg
32pills,20240228_154025_jpg.rf.9fdfe63092ddaf2a4d7256f8a318513a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154025_jpg.rf.9fdfe63092ddaf2a4d7256f8a318513a.jpg
32pills,20240228_154107_jpg.rf.38d83e00faa757b529f2de4db45cc426.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154107_jpg.rf.38d83e00faa757b529f2de4db45cc426.jpg
32pills,20240228_154112_jpg.rf.6ebc916ca207f159ca22812bf6cf210a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154112_jpg.rf.6ebc916ca207f159ca22812bf6cf210a.jpg
32pills,20240228_154116_jpg.rf.21d6adf940f1c5b01b0a7a9d11f30367.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154116_jpg.rf.21d6adf940f1c5b01b0a7a9d11f30367.jpg
32pills,20240228_154118_jpg.rf.4c9a2a8912775f08dc8606c4dc31be84.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154118_jpg.rf.4c9a2a8912775f08dc8606c4dc31be84.jpg
32pills,20240228_154122_jpg.rf.2049c3da48c493e28a6c3df534eac225.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154122_jpg.rf.2049c3da48c493e28a6c3df534eac225.jpg
32pills,20240228_154124_jpg.rf.8953f49d133bb6d8b1b3857e532e85ff.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154124_jpg.rf.8953f49d133bb6d8b1b3857e532e85ff.jpg
32pills,20240228_154127_jpg.rf.0fd0ceae01a6a2fba6377a03b933fee1.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154127_jpg.rf.0fd0ceae01a6a2fba6377a03b933fee1.jpg
32pills,20240228_154132_jpg.rf.f12560b5de19a106ab67e6c098c38717.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154132_jpg.rf.f12560b5de19a106ab67e6c098c38717.jpg
32pills,20240228_154133_jpg.rf.05c65fbffc30589836445a4ea4efc207.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154133_jpg.rf.05c65fbffc30589836445a4ea4efc207.jpg
32pills,20240228_154140_jpg.rf.94e488acda2c8098cbe48ca0c17d1ae5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154140_jpg.rf.94e488acda2c8098cbe48ca0c17d1ae5.jpg
32pills,20240228_154141_jpg.rf.89e3dd6e23219add8d64bbbb96f13e94.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154141_jpg.rf.89e3dd6e23219add8d64bbbb96f13e94.jpg
32pills,20240228_154145_jpg.rf.c188f445788c9218458b7221baf15c54.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154145_jpg.rf.c188f445788c9218458b7221baf15c54.jpg
32pills,20240228_154149_jpg.rf.7cd29363193369c1abc2966868e09454.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154149_jpg.rf.7cd29363193369c1abc2966868e09454.jpg
32pills,20240228_154150_jpg.rf.e355fbd3c486e03cab42e0e9ac744f43.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154150_jpg.rf.e355fbd3c486e03cab42e0e9ac744f43.jpg
32pills,20240228_154152_jpg.rf.aae2b22d5273c04420393838b9e6770f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154152_jpg.rf.aae2b22d5273c04420393838b9e6770f.jpg
32pills,20240228_154224_jpg.rf.a3e0111ae861b72dd7fa75e8b135e5f8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154224_jpg.rf.a3e0111ae861b72dd7fa75e8b135e5f8.jpg
32pills,20240228_154229_jpg.rf.95798325bb76caa4f836a8393ef83032.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154229_jpg.rf.95798325bb76caa4f836a8393ef83032.jpg
32pills,20240228_154237_jpg.rf.a16f88786c15d31f020a9152bc6b1f21.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154237_jpg.rf.a16f88786c15d31f020a9152bc6b1f21.jpg
32pills,20240228_154241_jpg.rf.002827b952751219eb37ae2f960355b3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154241_jpg.rf.002827b952751219eb37ae2f960355b3.jpg
32pills,20240228_154244_jpg.rf.a7dad98c5cd9748ec94659d1b6467307.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154244_jpg.rf.a7dad98c5cd9748ec94659d1b6467307.jpg
32pills,20240228_154350_jpg.rf.61aa3bf1bb0780cdb7885941c5eedc6a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154350_jpg.rf.61aa3bf1bb0780cdb7885941c5eedc6a.jpg
32pills,20240228_154357_jpg.rf.c6608d27974dd292919e524334fd585c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154357_jpg.rf.c6608d27974dd292919e524334fd585c.jpg
32pills,20240228_154402_jpg.rf.74d13a9d45ca6dd4140a4c629ff2ff45.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\20240228_154402_jpg.rf.74d13a9d45ca6dd4140a4c629ff2ff45.jpg
